1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,output
119.73322,322.8376,-260.672,116.60202,316.29913,-275.30746,120.77637,315.7156,-275.40134,124.30798,315.37234,-275.60077,106.90126,311.5614,-266.6803,103.31656,308.85126,-266.8255,99.82809,304.76083,-267.00427,141.99443,298.60352,-279.75204,106.693756,283.36194,-244.03078,139.70844,318.83826,-253.66522,128.00067,310.97095,-243.70157,239.96767,257.06854,-237.99242,121.814804,233.15874,-175.2827,378.9142,189.68155,-200.38057,152.4813,206.59473,-49.863365,374.10178,305.24106,-197.87277,139.58032,259.03467,52.435066,379.77478,324.91675,-224.89487,117.740204,266.2625,50.156,356.6195,328.29315,-222.5517,128.2449,277.47638,39.62512,351.731,323.45422,-199.0498,143.2549,275.07373,50.734825,319.51514,197.5713,-43.96267,258.5949,185.4003,43.839424,354.94635,157.63025,140.20831,271.1624,148.29419,253.66438,319.22827,136.30327,389.7342,286.39377,103.25113,473.77383,325.6836,130.425,420.57172,292.5753,110.45973,501.52148,316.26025,143.70383,456.03104,285.52957,136.48157,536.688,0
121.61759,354.69644,-713.35474,119.14347,335.7145,-744.1097,123.83204,331.6819,-744.231,128.53246,327.73187,-744.6351,89.14722,330.63928,-744.034,99.9212,338.53122,-743.8594,95.01726,337.3984,-743.6173,139.24055,300.6456,-714.9797,88.09825,308.86096,-708.5858,138.67018,344.19815,-679.2467,123.48927,349.23642,-678.30695,209.4034,272.07666,-556.7005,107.448494,283.88248,-555.5392,386.97104,193.79596,-417.92917,229.86217,263.93768,-357.81854,375.38098,336.10593,-278.2554,259.44714,268.98645,-156.06703,378.35657,362.5637,-286.51004,268.71866,262.28607,-154.02437,356.04428,361.3002,-298.5636,253.53227,271.3908,-165.3379,351.6598,352.2111,-278.99667,253.93684,275.67123,-156.21967,172.03969,489.03122,-15.100645,117.393974,487.4903,15.184933,238.19765,498.8918,276.96716,175.5445,513.24347,314.0133,248.25537,563.416,677.8697,205.30516,573.5207,684.5194,245.87651,569.2013,719.69556,205.09258,573.34155,727.6663,254.92673,586.5982,700.5316,220.47305,605.979,723.7003,0
139.32295,298.52228,-385.0652,129.23587,277.02356,-402.53613,132.32208,271.2609,-402.5653,136.14114,266.33664,-402.70352,116.94328,281.5695,-388.4535,110.718925,279.66245,-388.616,106.52581,277.78674,-388.87802,156.60667,237.67088,-386.4278,112.17424,259.01532,-328.76562,160.14098,291.04544,-368.55252,150.75224,298.62738,-352.3757,246.79596,219.40648,-332.9898,132.22124,249.89417,-202.37794,399.3136,236.31471,-242.85681,195.4556,256.83832,-38.66792,391.1079,360.7766,-184.72725,176.03668,314.1346,28.014788,399.3483,379.0418,-207.9643,159.12357,321.83627,23.225628,375.8126,366.40237,-204.8155,162.59161,329.358,6.1094503,366.99744,357.54123,-183.68466,170.83844,326.49908,22.11672,340.4246,194.78722,-49.190823,313.08145,204.54951,48.862488,364.2181,173.49455,205.35258,320.90228,190.59174,282.49957,375.23196,159.5791,458.3273,340.3139,162.80588,554.853,372.48987,151.57474,486.98926,342.69766,155.42746,585.0978,389.20572,169.73846,494.3605,360.14215,174.07759,607.7995,0
108.33764,264.70505,3.7601259,101.45845,259.32144,-15.654622,101.52905,258.25278,-15.689013,101.52364,257.20395,-15.667765,101.19455,259.5019,9.837258,101.11606,258.5979,9.814038,100.94732,257.63,9.782589,104.62352,247.41086,-68.20056,104.15942,247.06561,44.409298,116.03525,261.43793,-12.109426,115.76858,261.8881,20.728062,143.35875,250.18927,-130.45218,154.76599,220.1291,114.35581,165.59157,312.2612,-178.78539,177.29115,260.6607,182.14766,150.67384,374.4992,-158.64574,168.01395,309.89737,201.5528,147.99623,396.2966,-184.45415,172.26897,300.85806,215.29343,139.79742,396.3432,-164.15129,169.37206,304.76624,190.8318,144.57309,392.02927,-149.76144,172.13776,306.48367,192.54387,259.47742,260.67535,-77.56786,263.53873,236.48642,77.602974,352.06244,282.10822,-89.29543,351.4524,258.6794,119.94569,440.0098,291.6584,-90.9485,432.72913,280.82333,170.11342,456.61377,287.3329,-93.07016,450.7458,277.90945,174.32214,437.00253,333.46988,-138.18532,428.05743,314.9907,143.26979,0
108.41134,309.59976,67.14198,100.48901,305.8711,48.00245,100.37862,305.1078,47.953716,100.27974,304.2375,47.934727,100.75277,305.3786,69.35448,100.82422,304.35168,69.359085,100.90419,303.17517,69.29198,103.22592,294.5345,-6.88581,103.86506,292.59653,86.44171,115.307106,306.5136,50.661873,115.913574,305.92865,77.77757,130.87509,290.41513,-60.844196,151.49583,252.48589,134.28828,161.47339,306.44833,-142.51642,196.98892,227.07318,185.80501,154.01883,363.95035,-186.6343,193.67502,266.86307,218.5309,149.3799,375.39447,-203.53748,189.78537,266.62305,232.71231,143.43655,372.80035,-177.1146,188.72594,279.56134,217.15369,148.27013,367.73618,-175.68364,188.75114,276.01422,213.06146,251.97389,293.2344,-64.5056,253.91817,261.2542,64.47354,346.77072,297.77103,-76.72343,339.6898,272.04828,81.24797,435.18442,291.0514,-95.62244,416.32803,275.4663,98.468094,452.20892,283.9815,-98.65794,439.93652,273.35416,98.39705,437.71207,332.77777,-133.24812,413.0702,303.24344,69.5698,0
107.81768,296.3075,42.659893,100.43693,292.7923,24.804789,100.26978,291.80386,24.749157,100.11533,290.7966,24.731256,100.720955,292.64642,48.004303,100.74423,291.52374,48.020607,100.71821,290.33173,47.97485,103.00471,280.2761,-24.096664,103.46033,278.67126,77.43162,115.124405,292.25714,28.149704,115.92757,292.15018,57.700855,134.16841,275.94928,-78.4049,152.93256,240.07828,134.24258,165.32259,310.16922,-136.28624,200.82237,226.12231,188.56145,153.60048,370.10675,-137.56027,197.02446,261.06964,210.7725,150.8567,385.36966,-154.00365,194.62878,259.40698,224.773,137.39508,380.02832,-130.41655,191.36925,265.59665,207.56195,142.06145,374.7592,-126.79406,192.11731,268.44656,204.36156,252.67891,282.6052,-69.21143,256.79794,251.6345,69.18282,348.27774,292.56784,-91.79016,340.7499,267.9362,107.28865,435.99634,290.41373,-119.50849,416.1858,272.1429,148.27596,452.3106,284.6929,-124.45417,438.22992,270.7705,150.70325,434.2246,331.70865,-169.45271,424.60962,302.99918,122.91254,0
108.95226,303.62637,69.79208,101.054665,300.32294,50.86722,100.95203,299.71075,50.809296,100.8799,299.01334,50.79542,101.51274,299.5623,73.33015,101.74342,298.37756,73.33033,101.97593,297.06912,73.26593,104.33234,289.8628,-1.6824207,105.55901,286.89124,96.89091,115.5229,300.90213,54.412437,116.16307,299.98892,83.04564,130.79152,286.75174,-60.252636,154.43936,248.29012,150.07652,159.36378,304.69604,-145.66473,197.13031,225.43825,218.195,153.03073,366.27744,-192.20146,192.25787,266.1771,264.35352,147.57117,374.97437,-210.58078,187.93181,265.6357,280.7209,142.16342,372.58325,-186.42647,184.38963,272.5027,264.17242,146.7648,367.9426,-182.0364,185.99455,274.90372,258.78043,253.35088,293.46228,-66.9519,255.82913,259.82812,66.93559,346.16647,297.7724,-85.56274,340.33563,272.67343,77.607216,432.74905,290.3771,-109.32866,418.52762,274.62473,86.59756,449.07327,282.52182,-112.92414,439.6893,271.20776,85.76967,435.8383,332.41187,-150.59108,416.2604,305.03583,58.808693,0
109.14768,307.0585,72.93303,101.04525,303.63577,54.361607,100.83411,302.94675,54.306355,100.64145,302.12714,54.29225,101.42049,303.0186,74.92292,101.46911,301.8979,74.92905,101.52018,300.58398,74.86872,103.61508,292.65137,0.8701724,104.450745,290.06683,91.48919,115.57197,304.02765,57.201004,116.235855,303.3072,83.499405,130.90323,289.13602,-53.024353,153.90764,251.04135,137.33655,161.15926,306.18893,-131.11662,198.20847,222.06085,194.86804,154.83278,362.58337,-182.59988,193.33583,264.9316,231.50076,152.18777,373.13184,-199.20651,192.02303,261.6729,244.68639,146.07132,370.74545,-176.13187,189.33899,273.49457,229.34084,150.2202,365.88147,-172.79932,189.90454,275.59735,226.20976,250.29187,296.2096,-61.305386,254.69673,262.82504,61.21113,346.09662,299.63177,-66.767166,340.38004,274.0745,73.24208,435.71326,291.17908,-77.65835,417.93353,275.8749,88.77627,450.37814,283.6697,-79.57535,438.23743,270.91888,88.48592,436.4181,331.83542,-110.65396,428.6036,302.42252,60.626972,0
107.31853,269.64215,6.5573115,99.33333,265.56564,-12.429248,99.23757,264.39636,-12.467985,99.06052,263.12048,-12.45086,99.25793,265.86578,13.7672,99.13543,264.96353,13.753648,98.896935,263.89285,13.744595,101.7701,252.33537,-61.900528,101.41092,252.1494,53.391537,115.10114,265.94174,-8.392142,115.22969,266.38315,25.321465,142.56699,251.8674,-124.410065,154.45317,225.74733,128.4131,161.05138,312.54422,-169.37222,169.14142,283.21268,174.1315,148.16742,370.83868,-152.79456,162.21555,330.01566,159.83865,143.69615,391.1321,-179.08408,157.10646,334.33972,168.66295,133.80513,388.71582,-158.33438,155.1785,336.43585,142.36382,139.24687,385.2616,-144.15074,157.79051,336.2463,148.40231,258.1688,267.47946,-75.8226,261.06616,244.62332,75.87344,349.14954,286.03677,-92.073326,348.64767,263.21967,114.51586,437.1951,291.15067,-98.9576,427.76785,280.40714,161.92235,452.6541,285.611,-102.28289,445.79434,276.90787,165.44203,436.72186,333.86957,-150.03723,426.4197,315.14026,133.69691,0
218.8309,276.6324,-349.55093,221.55609,265.82318,-354.807,225.15395,264.0294,-354.83667,228.7356,262.28177,-354.93082,210.19356,269.2343,-353.93506,206.39027,269.82587,-354.01596,202.57138,270.45233,-353.9882,235.20491,254.84023,-317.03925,196.6085,267.04773,-314.01367,227.14311,277.711,-328.40268,216.20569,281.50693,-327.49698,262.39453,252.88144,-259.8967,185.34177,270.37366,-245.18134,300.20496,274.02167,-269.37573,170.01375,292.5531,-233.90385,305.5114,325.98444,-320.81668,182.41428,300.60345,-277.37338,312.5017,337.4392,-347.94183,176.7236,299.50967,-297.64777,297.36835,334.44196,-352.26172,183.7254,295.43292,-300.38492,290.99582,333.9885,-323.62747,188.23929,296.04355,-279.5155,258.86865,287.57523,-4.7220283,217.87274,295.43802,4.846595,246.80005,278.1777,189.2603,214.9592,276.4706,198.38898,238.41862,268.0981,400.18942,217.93747,263.69568,408.30298,234.58847,266.0451,421.92416,220.88979,261.1692,431.45108,237.90997,277.0364,408.60962,221.56079,268.48737,422.3879,0
216.93079,265.33383,-565.828,221.48944,252.13528,-575.646,225.96027,249.65819,-575.6486,226.44003,249.41696,-575.7557,207.36145,257.2205,-571.0442,202.57661,258.15283,-571.1144,197.82512,259.119,-571.0677,238.10452,235.19638,-522.7422,189.81932,253.51682,-505.0043,225.81122,265.20615,-535.48596,212.79616,270.18103,-530.2451,264.64444,231.70909,-420.47208,162.63757,250.51843,-398.18063,306.34286,276.1706,-430.92386,127.23411,287.04755,-365.39023,301.21652,324.06714,-503.24936,147.03938,327.56088,-434.4019,309.55203,338.39648,-550.9964,137.93005,341.35068,-475.35287,294.7414,335.90262,-559.8596,152.32649,338.37372,-492.5224,288.55087,330.33057,-509.97046,157.83374,333.81775,-444.40967,256.40277,255.18584,-4.860271,205.69714,275.73547,5.02524,269.6326,228.69658,267.70483,192.32047,263.24042,252.8831,261.2395,182.88232,544.73346,177.94916,240.44965,552.9275,256.15158,179.93185,573.9523,178.92123,237.05238,585.9326,271.4353,178.51804,558.28986,179.704,240.04681,575.01086,0
222.60156,268.06586,-455.19324,227.80965,257.38095,-470.76935,227.99387,257.1943,-470.788,232.91107,255.61209,-470.93994,214.49884,260.40826,-467.08655,210.50525,260.45978,-467.14166,206.5188,260.5588,-467.1125,243.90904,239.7195,-449.1856,198.7879,251.47923,-432.95285,226.68817,268.65042,-435.7349,212.51965,271.9006,-431.05823,276.79504,223.05193,-380.60803,168.73163,240.43285,-369.85153,323.476,264.18536,-405.74115,126.40922,274.7852,-371.2236,304.3364,320.52554,-479.96912,146.44868,325.9385,-430.1563,310.26718,336.83557,-522.58545,139.47421,338.31622,-471.44308,292.097,330.22647,-525.4754,152.98448,338.5592,-479.28125,287.9947,324.96945,-483.4363,160.58995,333.73688,-436.65704,267.3625,250.0423,-3.5088236,210.06393,267.597,3.4630978,277.91333,224.6709,262.90738,198.03189,238.13673,264.42444,260.0436,183.338,544.5685,211.46138,201.77881,543.12573,253.0355,177.98912,576.1578,215.62079,196.66292,575.4646,261.9992,182.9441,576.57587,220.50476,194.37999,576.5362,0
219.46913,322.46854,-387.60663,223.88644,317.2899,-400.19284,228.00134,316.23514,-400.233,232.1948,315.0791,-400.31506,213.63086,316.9814,-399.60687,210.0969,315.7559,-399.65002,206.37071,314.1198,-399.723,239.4489,304.26743,-369.6966,197.9229,299.01312,-368.7274,226.65215,320.2366,-365.62888,214.60883,319.90546,-365.3572,282.91608,280.07364,-299.1172,166.55214,275.45673,-297.73804,331.72937,277.6747,-274.62152,125.224815,279.709,-245.59329,301.09225,327.72733,-269.46094,152.10207,326.75824,-200.71866,308.0213,341.62305,-286.1522,145.3745,338.98605,-206.69696,291.58014,338.6632,-279.9199,157.24474,337.558,-205.12231,287.37146,333.541,-266.7239,161.18994,332.6411,-196.98285,254.98035,223.21123,-19.17512,209.66032,217.56448,19.243654,254.4974,191.85962,202.76126,229.39372,190.6173,232.81207,241.80388,150.01822,443.62177,246.341,151.13068,474.0611,237.08038,141.37106,472.84033,246.56816,142.4236,502.7992,243.05486,147.72789,503.5764,251.4392,155.90227,525.017,0
214.47229,319.86832,-432.85547,220.70186,313.7723,-442.60184,225.42209,312.99384,-442.6385,230.38893,311.37302,-442.7464,209.19412,312.2298,-441.37244,205.74706,310.436,-441.46255,202.28207,308.49323,-441.5479,238.40741,302.0313,-398.4494,191.76129,297.00153,-393.82043,222.32375,318.58112,-406.1649,209.3621,317.83295,-404.77237,281.7862,274.92255,-312.77475,158.32109,268.5041,-314.73355,329.98343,273.319,-266.31595,127.41248,274.03238,-245.31647,297.12814,330.14075,-267.5634,150.12134,327.78024,-213.01628,304.26874,344.95346,-293.44327,144.43144,339.84503,-227.51733,289.96915,338.66696,-295.8352,157.60362,339.96863,-234.86957,284.02988,332.31107,-269.6031,162.6912,333.53577,-213.87688,258.32303,215.64618,-19.429209,207.53337,215.11642,19.381413,255.53133,191.77243,214.80957,219.33844,194.69048,260.6971,244.72023,147.33861,488.28067,235.05823,155.98865,541.3884,241.26196,139.05632,521.2701,230.18721,147.91626,574.28467,243.79546,157.02916,545.1026,229.42778,164.24492,593.53296,0
337.42722,260.1571,-136.93463,342.19547,250.13974,-127.956505,342.3817,248.7988,-128.03458,342.46884,247.36862,-128.18837,339.316,250.77197,-152.4669,337.61084,249.99774,-152.53433,335.73245,249.15382,-152.51393,328.75848,237.56682,-76.80576,320.07114,241.12126,-186.78584,327.82315,261.87213,-114.490845,324.34497,262.1557,-145.95305,280.95917,225.28056,-20.529676,238.74033,248.97226,-206.18057,263.92554,264.0645,65.297455,169.51414,305.39734,-200.54745,286.34027,308.72485,84.36793,200.45265,364.4576,-189.75537,302.3488,312.90607,80.63405,201.39365,378.71597,-223.26358,303.38818,313.17786,61.115097,212.5201,369.7923,-215.83673,295.5158,310.76855,76.60145,211.67899,362.1582,-189.38564,138.39693,251.78542,72.25038,100.11148,271.65506,-72.10985,114.18179,231.61308,199.91925,55.36433,255.04184,59.690434,57.13101,174.37978,363.11356,43.28161,166.17528,202.36772,78.39802,147.23534,381.7618,53.502068,144.71945,218.47246,69.016426,163.08623,403.10916,20.432552,149.39786,217.47958,0
375.7955,212.2673,-97.37079,380.13028,199.92903,-89.38782,379.96118,198.6183,-89.46374,379.65717,197.14697,-89.58967,378.03638,199.94499,-113.05587,376.70596,198.69083,-113.08965,375.25037,197.30334,-113.069725,364.3674,183.68112,-42.680954,360.3542,186.55508,-149.47452,363.99176,214.70561,-76.78368,362.31055,213.65956,-107.20836,304.7202,172.72522,19.223225,279.60388,203.07574,-186.35425,275.11322,232.08092,61.499046,227.15692,265.52008,-199.75578,302.8324,268.94568,50.803635,268.77115,340.9304,-197.08936,321.26785,274.17258,46.492477,287.82825,362.665,-229.36298,322.9192,275.60065,24.626612,297.5594,351.09164,-212.18817,313.64682,274.4477,40.73268,290.98743,345.05377,-192.43257,155.76346,213.74889,68.87506,127.97247,249.12086,-68.57948,71.84744,211.67384,150.03719,43.14261,260.92346,-28.194828,48.348854,134.87573,236.96614,36.258495,133.78555,68.884445,57.66481,110.0136,246.42343,27.444735,118.583725,79.80181,31.05812,102.69692,252.50757,19.86464,113.310036,81.14121,0
412.69653,101.89701,-86.291824,415.42697,85.65762,-75.26645,415.34763,84.977905,-75.26969,414.848,84.313385,-75.31289,411.6661,85.664406,-104.87952,409.3713,84.88485,-104.83525,406.7004,83.94019,-104.81667,398.2791,80.47725,-13.004253,389.28873,80.12698,-150.04956,402.43433,110.7138,-60.374207,397.74512,111.07965,-99.250275,343.8365,91.4005,57.117264,316.07925,123.91416,-206.82014,303.35974,136.24913,150.98985,283.13837,166.07397,-237.2226,320.46213,197.46721,157.14674,318.15652,260.35187,-196.48798,337.08734,199.61652,160.55664,342.98932,269.9494,-215.03728,337.29202,201.71638,134.36179,346.32343,260.66455,-207.59549,330.92075,201.99274,147.02055,337.29214,253.5188,-192.69835,144.6412,123.99964,99.9064,106.24425,155.07426,-99.98612,77.14479,123.15747,278.57928,33.6096,173.6136,24.46911,65.40889,53.701042,392.64575,37.526047,53.4001,144.5548,70.27798,35.779552,405.38953,45.608772,37.39669,163.30281,47.355225,36.84074,444.38354,28.355341,37.182873,202.16786,0
365.34753,245.6367,-156.74521,369.76025,234.90407,-155.41068,370.2329,233.19402,-155.50262,370.632,231.24081,-155.64471,365.92096,236.49915,-171.08025,363.53543,235.93462,-171.12796,360.6965,235.19012,-171.09735,356.85266,216.79555,-124.1517,343.24698,223.85886,-191.81471,357.80432,245.80463,-141.06613,352.27505,247.3904,-160.57382,322.0993,182.8209,-71.10312,259.02377,236.81137,-184.59064,317.28366,201.42657,43.90621,204.21475,291.8094,-166.68193,331.6031,265.09644,96.5281,260.0126,336.58997,-147.60135,345.7771,270.2171,92.26252,274.08292,356.10416,-174.70613,347.30817,275.12936,71.62251,288.29803,347.2299,-175.74005,341.30005,273.77188,89.18284,286.02737,340.3415,-150.11192,189.11975,169.99146,47.39158,150.33275,200.39706,-47.130283,138.52827,170.57639,159.97557,101.30568,204.94704,57.506966,115.01022,110.22686,302.0184,101.618256,109.23823,199.26653,120.211685,89.76617,318.8371,103.637985,90.037636,216.49684,110.98629,104.71956,338.66058,97.421715,93.07374,228.71436,0
373.18353,265.84924,-145.20242,377.90436,255.80032,-145.58368,378.037,254.05212,-145.67908,378.08975,252.0391,-145.81563,374.736,257.14474,-160.96513,372.72092,256.57034,-161.017,370.33276,255.90271,-161.00165,362.96542,237.21776,-117.61486,352.43808,245.11702,-184.57495,363.55035,266.91986,-130.06268,359.73877,267.6233,-149.27318,327.1816,204.54652,-65.78774,268.36542,255.11581,-178.39653,321.81683,216.23006,63.23204,212.53595,313.10532,-154.49669,335.17188,277.19058,129.97789,264.3484,360.53772,-124.50356,350.18262,287.77527,129.22815,263.74683,378.38446,-151.14243,350.1525,290.3449,109.470024,286.31555,366.28976,-153.10713,343.59595,286.03754,124.26276,284.19,357.67093,-127.03457,193.16583,186.47311,45.58721,153.3549,218.60481,-45.34364,148.71649,181.92108,177.72127,113.40531,207.08368,94.516464,115.98052,138.5422,340.89618,99.223595,135.58868,252.30208,112.57035,123.11998,360.32742,91.45798,116.27154,271.13455,115.16306,145.71797,383.4831,98.17983,131.23224,283.53534,0
367.61118,298.8009,-162.80943,377.8023,289.5478,-162.00563,378.75354,288.2891,-162.0795,379.8192,286.871,-162.1865,374.10394,289.0369,-179.08684,372.41833,287.64722,-179.16678,370.602,286.07578,-179.1566,367.6858,267.41998,-129.49292,356.30408,271.1297,-204.20671,357.9714,299.88104,-145.8625,354.59427,298.38235,-167.3466,334.55334,230.9541,-75.3578,272.65997,270.5611,-200.15422,324.0389,241.78558,62.419067,212.57005,319.5291,-169.81535,334.75827,274.17087,147.36044,264.5803,366.54694,-114.827446,348.03708,276.17255,148.84221,267.66324,381.15494,-137.76889,345.90585,277.50287,133.22452,283.43066,370.44345,-140.4353,336.50192,278.40573,143.73181,280.74622,362.74048,-116.45335,199.32141,197.27135,55.201275,159.59587,226.33282,-54.910797,167.74681,194.85506,192.60448,111.7974,221.85902,78.54068,123.44464,143.17456,365.73053,103.8592,134.82549,235.40668,133.82275,126.19226,386.11188,105.25735,117.05479,254.41501,130.82445,147.46886,411.51715,95.58302,128.12973,262.6868,0
371.0467,221.52794,-242.36765,376.17255,211.83311,-237.97974,376.63318,210.90532,-238.02602,376.80753,209.80775,-238.17041,371.69244,210.91235,-254.59082,369.38565,209.35236,-254.65979,366.82257,207.62558,-254.62483,361.11722,197.51886,-190.78615,348.51657,197.5317,-263.6021,362.57788,224.70912,-221.38312,358.09106,223.85371,-242.38678,327.90768,191.66496,-125.67066,261.28635,226.18906,-253.9408,334.1791,234.72827,-40.300346,215.0695,301.63516,-243.78613,334.7707,289.26212,-21.41194,251.33344,353.16376,-244.1052,350.48358,297.44913,-31.301723,257.72525,377.40582,-278.85614,347.25946,300.74655,-54.097103,271.54074,363.81207,-279.06882,339.2521,297.81216,-30.814365,267.24567,355.00922,-247.18787,206.11989,187.40784,49.304012,164.07848,208.20015,-49.14785,163.72385,207.61292,178.1912,111.01022,234.44572,64.43209,128.81378,142.55034,334.47366,105.99117,138.47983,215.31223,136.52002,129.88866,353.0901,99.38309,117.97398,232.19096,134.14273,146.59674,378.5583,92.5624,133.82065,239.50839,0
357.15332,313.3293,-149.5968,364.98438,305.91977,-152.71446,366.26437,304.25034,-152.76678,367.44168,302.47644,-152.85283,360.5348,306.08054,-165.41808,358.77713,304.75095,-165.47821,356.8243,303.29712,-165.47159,360.9645,285.1778,-132.58426,348.45776,288.57983,-187.6769,349.92303,308.7887,-136.77394,345.56433,307.47827,-152.55019,337.5639,236.36842,-79.82291,278.24313,278.34952,-177.93094,323.2319,230.84923,65.31194,210.93553,321.147,-148.97432,333.5442,261.87994,166.33302,256.35873,357.81888,-97.35516,346.4661,263.3028,170.3565,262.2837,380.94714,-114.33507,343.47693,267.2361,156.21004,278.12244,366.7987,-118.915596,334.33026,268.2954,164.07034,275.6114,359.39282,-98.89538,196.376,203.3426,48.43846,162.66843,230.56758,-48.224503,160.02948,192.33194,160.54935,105.78389,229.70221,63.462402,120.88945,135.35292,309.8065,107.697395,134.1925,200.41148,123.6458,119.162766,327.0485,108.71072,116.677925,217.43973,119.430984,136.13663,346.7436,96.85971,121.14021,225.63472,0
364.05295,291.03384,-177.05779,372.1336,281.92245,-179.0048,373.27353,280.05368,-179.08513,374.30334,278.25647,-179.2252,367.52072,282.5507,-193.0569,365.35,281.2424,-193.09972,362.8941,279.9172,-193.08002,363.27008,259.39145,-150.75385,350.63806,264.9918,-210.87096,354.72852,288.44525,-160.86693,350.17325,287.41373,-178.13051,336.4902,219.4375,-95.34651,267.7882,263.1471,-197.49165,331.33777,236.16687,36.217674,215.18594,314.50174,-175.665,337.15186,287.44315,113.52793,262.1015,363.2365,-139.47896,349.3156,292.4519,111.53703,262.922,382.19162,-163.03094,348.39105,295.26752,95.74159,282.7279,370.61044,-167.8652,341.23334,291.75665,109.32075,279.4242,360.76337,-142.54582,203.56662,196.23672,46.51395,157.88863,223.88066,-46.31668,171.71194,202.22261,194.28706,108.78994,221.57492,95.469986,136.9172,144.57652,373.46295,105.349434,134.21352,256.36295,151.24136,130.60095,394.43652,106.07738,119.19376,275.99042,152.50941,152.80318,424.21024,96.05433,126.270195,287.8909,0
106.68297,234.55446,-169.24028,100.5319,227.39851,-183.86613,100.97511,226.26605,-183.9174,101.36656,225.053,-183.99406,99.46158,227.37845,-163.9478,99.20267,226.25197,-163.99274,98.85528,224.96011,-164.0482,108.802444,211.55644,-209.20029,105.97232,210.79419,-120.92262,115.5387,231.95667,-174.15384,115.128395,232.8312,-148.5964,174.25246,195.8369,-209.95761,142.21918,197.20815,-49.739677,232.69566,224.2128,-232.10765,173.41382,219.10092,39.122158,215.24178,291.77557,-254.74019,166.17552,259.19452,70.584404,206.36215,301.0936,-284.54263,150.97223,264.0817,72.40918,198.52103,298.01172,-274.06528,151.17705,265.34006,54.294815,200.24538,294.65567,-251.95038,157.67735,263.7192,63.690334,262.35455,208.44708,-50.803036,244.77931,210.45041,50.76092,320.8424,220.14224,88.54423,301.25912,226.23126,184.15833,367.4626,216.05565,231.82195,352.02142,218.01503,334.5124,378.29236,210.26315,245.21906,362.02524,208.95029,350.89206,367.0855,247.59914,212.6961,355.14612,243.96332,336.74335,0
108.72608,236.35231,-167.09987,101.88114,229.66249,-181.23288,102.2706,228.46126,-181.27959,102.5999,227.15465,-181.3538,100.72151,229.75957,-162.56444,100.39624,228.65096,-162.60959,99.97653,227.35875,-162.66444,109.58395,212.37454,-203.1945,106.66667,211.95659,-120.60006,117.620605,233.0657,-170.6253,117.24784,233.81554,-146.69843,175.6755,194.69247,-198.09506,142.40582,196.74976,-51.02867,233.38625,224.03183,-210.24237,175.87454,219.48601,26.54377,215.96669,291.02893,-220.90994,168.61508,261.39035,39.107937,206.91386,301.42813,-247.14354,153.95975,264.8664,38.548653,198.18163,297.96527,-236.42865,154.2299,266.57605,20.434366,199.74104,294.32022,-217.60649,160.64131,265.7487,31.807055,263.66953,207.40042,-47.317066,245.40173,207.36594,47.268818,324.8895,223.51231,80.06903,301.58243,223.67747,172.47467,366.53445,213.73766,215.96446,350.94388,214.22916,312.84964,377.25317,208.03082,228.56529,360.41852,204.83946,328.27014,369.20587,245.02924,199.63371,355.29593,240.19342,317.34106,0
95.85794,287.6151,-174.90991,90.50853,282.1775,-188.21631,91.24803,281.40976,-188.23112,92.04908,280.5086,-188.2827,89.37512,281.2476,-172.6209,89.36116,279.76328,-172.68552,89.351234,278.06754,-172.73006,101.14867,268.30545,-208.66743,96.729294,265.71484,-139.68341,105.58648,286.09296,-178.01114,104.93394,285.3531,-158.15195,162.77785,254.9048,-193.31036,131.93988,223.44896,-82.48145,225.56688,231.95853,-159.93587,173.53104,203.0659,20.980366,213.41028,291.1155,-108.75694,169.06819,248.17175,79.77869,205.48717,302.6386,-119.16015,155.65112,252.43535,80.70192,196.94507,300.17847,-116.524155,156.41356,257.628,65.03864,197.819,296.2693,-106.49637,160.75574,258.57776,74.63258,255.53676,239.2534,-48.525547,237.98819,223.81448,48.44819,317.37967,241.32404,80.3052,298.03146,232.54903,167.01762,363.59265,214.0807,196.77684,348.64084,210.09673,299.99332,375.22665,204.36261,208.33316,358.28958,201.26434,314.09137,369.42093,247.72108,182.31525,355.44244,238.0507,310.3135,0
